transaction_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
HKT-12436,influencer_campaign,Q4-2023-All-Brands,HKI-1012,HKU-10522,Biozyme Whey,2025-04-29,1,846.75
HKT-12437,organic_search,Q4-2023-All-Brands,,HKU-11732,Creatine Monohydrate,2025-06-04,1,2164.42
HKT-12438,direct,Q4-2023-All-Brands,,HKU-39994,Skin Radiance Collagen,2025-06-22,1,793.1
HKT-12439,organic_search,Q4-2023-All-Brands,,HKU-36226,Active Teen Whey,2025-06-13,1,3553.77
HKT-12440,organic_search,Q4-2023-All-Brands,,HKU-15935,Active Teen Whey,2025-06-11,1,2512.3
HKT-12441,organic_search,Q4-2023-All-Brands,,HKU-35898,Biozyme Whey,2025-05-09,1,1788.62
HKT-12442,organic_search,Q4-2023-All-Brands,,HKU-12939,Active Teen Whey,2025-04-28,1,3877.5
HKT-12443,direct,Q4-2023-All-Brands,,HKU-26838,Creatine Monohydrate,2025-05-23,1,3917.15
HKT-12444,direct,Q4-2023-All-Brands,,HKU-39009,Biozyme Whey,2025-05-17,1,678.47
HKT-12445,organic_search,Q4-2023-All-Brands,,HKU-14507,Multivitamin,2025-04-24,1,1740.34
HKT-12446,organic_search,Q4-2023-All-Brands,,HKU-26110,Skin Radiance Collagen,2025-07-17,1,2255.66
HKT-12447,organic_search,Q4-2023-All-Brands,,HKU-41963,Biozyme Whey,2025-07-05,1,2818.2
HKT-12448,organic_search,Q4-2023-All-Brands,,HKU-45880,Biozyme Whey,2025-05-03,1,1433.07
HKT-12449,organic_search,Q4-2023-All-Brands,,HKU-43085,BCAA Pro,2025-04-27,1,3174.49
HKT-12450,organic_search,Q4-2023-All-Brands,,HKU-46193,Fish Oil,2025-05-26,1,3259.97
HKT-12451,organic_search,Q4-2023-All-Brands,,HKU-45311,Active Teen Whey,2025-05-04,1,1738.48
HKT-12452,influencer_campaign,Q4-2023-All-Brands,HKI-1036,HKU-44230,Biozyme Whey,2025-06-01,1,3499.03
HKT-12453,organic_search,Q4-2023-All-Brands,,HKU-26034,Active Teen Whey,2025-06-09,1,2504.68
HKT-12454,organic_search,Q4-2023-All-Brands,,HKU-10513,BCAA Pro,2025-05-28,1,3698.73
HKT-12455,organic_search,Q4-2023-All-Brands,,HKU-38284,BCAA Pro,2025-05-15,1,2167.88
HKT-12456,organic_search,Q4-2023-All-Brands,,HKU-14248,Skin Radiance Collagen,2025-06-23,1,2716.37
HKT-12457,organic_search,Q4-2023-All-Brands,,HKU-45780,Active Teen Whey,2025-04-30,1,1757.7
HKT-12458,direct,Q4-2023-All-Brands,,HKU-34642,Fish Oil,2025-07-13,1,3322.11
HKT-12459,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-14555,Skin Radiance Collagen,2025-06-06,1,1549.96
HKT-12460,direct,Q4-2023-All-Brands,,HKU-46178,Skin Radiance Collagen,2025-05-07,1,2504.87
HKT-12461,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-44647,Multivitamin,2025-07-09,1,2458.86
HKT-12462,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-49655,Skin Radiance Collagen,2025-07-20,1,2530.57
HKT-12463,organic_search,Q4-2023-All-Brands,,HKU-35350,Creatine Monohydrate,2025-06-20,1,3032.42
HKT-12464,organic_search,Q4-2023-All-Brands,,HKU-26290,Active Teen Whey,2025-05-11,1,3309.95
HKT-12465,organic_search,Q4-2023-All-Brands,,HKU-10112,Active Teen Whey,2025-05-23,1,3696.05
HKT-12466,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-37991,Active Teen Whey,2025-04-28,1,992.15
HKT-12467,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-31113,Skin Radiance Collagen,2025-06-07,1,3718.41
HKT-12468,influencer_campaign,Q4-2023-All-Brands,HKI-1028,HKU-26665,BCAA Pro,2025-05-27,1,1996.45
HKT-12469,organic_search,Q4-2023-All-Brands,,HKU-39191,Active Teen Whey,2025-04-30,1,2521.96
HKT-12470,influencer_campaign,Q4-2023-All-Brands,HKI-1019,HKU-27330,Creatine Monohydrate,2025-05-16,1,3689.28
HKT-12471,organic_search,Q4-2023-All-Brands,,HKU-35863,Biozyme Whey,2025-06-09,1,2777.1
HKT-12472,organic_search,Q4-2023-All-Brands,,HKU-15668,SuperMilk for Kids,2025-06-29,1,3743.32
HKT-12473,direct,Q4-2023-All-Brands,,HKU-42256,Active Teen Whey,2025-05-27,1,2178.23
HKT-12474,direct,Q4-2023-All-Brands,,HKU-15149,Biozyme Whey,2025-05-21,1,2653.45
HKT-12475,influencer_campaign,Q4-2023-All-Brands,HKI-1016,HKU-28026,Active Teen Whey,2025-04-23,1,2847.31
HKT-12476,organic_search,Q4-2023-All-Brands,,HKU-43903,SuperMilk for Kids,2025-05-26,1,2668.65
HKT-12477,organic_search,Q4-2023-All-Brands,,HKU-43633,Active Teen Whey,2025-06-30,1,3831.36
HKT-12478,organic_search,Q4-2023-All-Brands,,HKU-22520,SuperMilk for Kids,2025-05-14,1,2178.72
HKT-12479,organic_search,Q4-2023-All-Brands,,HKU-30998,SuperMilk for Kids,2025-04-23,1,3832.58
HKT-12480,direct,Q4-2023-All-Brands,,HKU-15493,Active Teen Whey,2025-07-05,1,1411.47
HKT-12481,influencer_campaign,Q4-2023-All-Brands,HKI-1047,HKU-27093,Creatine Monohydrate,2025-05-05,1,758.29
HKT-12482,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-49457,Fish Oil,2025-04-24,1,3982.12
HKT-12483,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-32102,SuperMilk for Kids,2025-06-13,1,2184.34
HKT-12484,direct,Q4-2023-All-Brands,,HKU-19653,Active Teen Whey,2025-07-16,1,2085.77
HKT-12485,organic_search,Q4-2023-All-Brands,,HKU-16808,Multivitamin,2025-04-28,1,876.36
HKT-12486,organic_search,Q4-2023-All-Brands,,HKU-31793,Skin Radiance Collagen,2025-04-22,1,1795.17
HKT-12487,organic_search,Q4-2023-All-Brands,,HKU-35988,Biozyme Whey,2025-07-11,1,3257.12
HKT-12488,organic_search,Q4-2023-All-Brands,,HKU-12177,Multivitamin,2025-04-25,1,2529.22
HKT-12489,organic_search,Q4-2023-All-Brands,,HKU-27045,SuperMilk for Kids,2025-04-22,1,3191.02
HKT-12490,direct,Q4-2023-All-Brands,,HKU-15275,Multivitamin,2025-05-24,1,3724.4
HKT-12491,organic_search,Q4-2023-All-Brands,,HKU-38809,BCAA Pro,2025-04-22,1,2302.12
HKT-12492,direct,Q4-2023-All-Brands,,HKU-24761,BCAA Pro,2025-06-11,1,930.78
HKT-12493,organic_search,Q4-2023-All-Brands,,HKU-48282,Biozyme Whey,2025-07-07,1,994.07
HKT-12494,influencer_campaign,Q4-2023-All-Brands,HKI-1048,HKU-11991,BCAA Pro,2025-07-03,1,3611.48
HKT-12495,organic_search,Q4-2023-All-Brands,,HKU-26975,Fish Oil,2025-06-13,1,3789.66
HKT-12496,organic_search,Q4-2023-All-Brands,,HKU-34052,Creatine Monohydrate,2025-06-10,1,2243.0
HKT-12497,organic_search,Q4-2023-All-Brands,,HKU-15230,Biozyme Whey,2025-06-13,1,1600.72
HKT-12498,organic_search,Q4-2023-All-Brands,,HKU-11617,SuperMilk for Kids,2025-07-15,1,3921.31
HKT-12499,organic_search,Q4-2023-All-Brands,,HKU-45612,Active Teen Whey,2025-05-11,1,3781.54
HKT-12500,organic_search,Q4-2023-All-Brands,,HKU-11000,Biozyme Whey,2025-05-31,1,1586.53
HKT-12501,organic_search,Q4-2023-All-Brands,,HKU-33363,Skin Radiance Collagen,2025-04-27,1,2845.62
HKT-12502,organic_search,Q4-2023-All-Brands,,HKU-20380,Skin Radiance Collagen,2025-05-19,1,2685.31
HKT-12503,organic_search,Q4-2023-All-Brands,,HKU-39056,Fish Oil,2025-06-14,1,687.3
HKT-12504,organic_search,Q4-2023-All-Brands,,HKU-35958,Multivitamin,2025-06-02,1,501.04
HKT-12505,organic_search,Q4-2023-All-Brands,,HKU-23856,Creatine Monohydrate,2025-07-08,1,2449.0
HKT-12506,organic_search,Q4-2023-All-Brands,,HKU-47762,Skin Radiance Collagen,2025-06-16,1,3319.82
HKT-12507,influencer_campaign,Q4-2023-All-Brands,HKI-1047,HKU-10767,SuperMilk for Kids,2025-05-26,1,3898.03
HKT-12508,organic_search,Q4-2023-All-Brands,,HKU-28044,BCAA Pro,2025-04-22,1,2167.92
HKT-12509,organic_search,Q4-2023-All-Brands,,HKU-45289,Creatine Monohydrate,2025-07-04,1,1088.62
HKT-12510,organic_search,Q4-2023-All-Brands,,HKU-47540,Active Teen Whey,2025-07-14,1,3529.66
HKT-12511,organic_search,Q4-2023-All-Brands,,HKU-40350,Multivitamin,2025-05-22,1,1434.36
HKT-12512,organic_search,Q4-2023-All-Brands,,HKU-42544,BCAA Pro,2025-04-25,1,1395.91
HKT-12513,organic_search,Q4-2023-All-Brands,,HKU-19034,Active Teen Whey,2025-05-24,1,3386.24
HKT-12514,influencer_campaign,Q4-2023-All-Brands,HKI-1045,HKU-11877,Skin Radiance Collagen,2025-05-02,1,1151.33
HKT-12515,direct,Q4-2023-All-Brands,,HKU-13462,Active Teen Whey,2025-06-16,1,2265.17
HKT-12516,direct,Q4-2023-All-Brands,,HKU-42310,Creatine Monohydrate,2025-06-09,1,611.56
HKT-12517,organic_search,Q4-2023-All-Brands,,HKU-38384,BCAA Pro,2025-05-17,1,1117.58
HKT-12518,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-30401,Fish Oil,2025-06-27,1,2833.97
HKT-12519,organic_search,Q4-2023-All-Brands,,HKU-27469,BCAA Pro,2025-05-24,1,1192.49
HKT-12520,organic_search,Q4-2023-All-Brands,,HKU-25436,BCAA Pro,2025-07-05,1,2902.63
HKT-12521,organic_search,Q4-2023-All-Brands,,HKU-42309,Fish Oil,2025-05-31,1,3177.99
HKT-12522,direct,Q4-2023-All-Brands,,HKU-20570,Biozyme Whey,2025-06-12,1,3192.43
HKT-12523,influencer_campaign,Q4-2023-All-Brands,HKI-1047,HKU-23345,Fish Oil,2025-06-28,1,1294.18
HKT-12524,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-17099,Multivitamin,2025-07-20,1,1619.86
HKT-12525,direct,Q4-2023-All-Brands,,HKU-17512,SuperMilk for Kids,2025-05-25,1,1413.09
HKT-12526,organic_search,Q4-2023-All-Brands,,HKU-38199,BCAA Pro,2025-06-25,1,2047.44
HKT-12527,organic_search,Q4-2023-All-Brands,,HKU-18319,Skin Radiance Collagen,2025-06-25,1,1062.63
HKT-12528,direct,Q4-2023-All-Brands,,HKU-24623,Fish Oil,2025-05-28,1,878.55
HKT-12529,organic_search,Q4-2023-All-Brands,,HKU-49464,Multivitamin,2025-06-15,1,3732.99
HKT-12530,influencer_campaign,Q4-2023-All-Brands,HKI-1047,HKU-44324,Skin Radiance Collagen,2025-07-11,1,3069.18
HKT-12531,organic_search,Q4-2023-All-Brands,,HKU-22464,Skin Radiance Collagen,2025-06-23,1,2791.3
HKT-12532,organic_search,Q4-2023-All-Brands,,HKU-14536,Multivitamin,2025-05-26,1,3428.94
HKT-12533,organic_search,Q4-2023-All-Brands,,HKU-17366,Skin Radiance Collagen,2025-05-20,1,579.18
HKT-12534,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-34750,BCAA Pro,2025-05-09,1,1531.86
HKT-12535,organic_search,Q4-2023-All-Brands,,HKU-49756,Creatine Monohydrate,2025-07-02,1,3747.42
HKT-12536,organic_search,Q4-2023-All-Brands,,HKU-11766,SuperMilk for Kids,2025-07-07,1,1000.31
HKT-12537,organic_search,Q4-2023-All-Brands,,HKU-24549,Fish Oil,2025-04-24,1,2792.42
HKT-12538,organic_search,Q4-2023-All-Brands,,HKU-26057,Skin Radiance Collagen,2025-05-02,1,3702.89
HKT-12539,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-41294,Skin Radiance Collagen,2025-04-24,1,2549.54
HKT-12540,direct,Q4-2023-All-Brands,,HKU-15340,SuperMilk for Kids,2025-06-11,1,3040.78
HKT-12541,organic_search,Q4-2023-All-Brands,,HKU-15888,Multivitamin,2025-07-01,1,3001.54
HKT-12542,organic_search,Q4-2023-All-Brands,,HKU-41410,SuperMilk for Kids,2025-06-20,1,1465.59
HKT-12543,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-40636,Skin Radiance Collagen,2025-06-26,1,752.71
HKT-12544,organic_search,Q4-2023-All-Brands,,HKU-19716,Skin Radiance Collagen,2025-04-25,1,2760.15
HKT-12545,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-16323,BCAA Pro,2025-05-24,1,1473.21
HKT-12546,organic_search,Q4-2023-All-Brands,,HKU-24009,Multivitamin,2025-06-17,1,897.8
HKT-12547,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-47871,Multivitamin,2025-05-04,1,1961.24
HKT-12548,organic_search,Q4-2023-All-Brands,,HKU-31931,Biozyme Whey,2025-05-28,1,3781.5
HKT-12549,direct,Q4-2023-All-Brands,,HKU-11338,Multivitamin,2025-07-19,1,947.71
HKT-12550,direct,Q4-2023-All-Brands,,HKU-36995,BCAA Pro,2025-04-25,1,3762.97
HKT-12551,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-31452,Skin Radiance Collagen,2025-07-12,1,2187.26
HKT-12552,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-42182,SuperMilk for Kids,2025-06-21,1,685.62
HKT-12553,organic_search,Q4-2023-All-Brands,,HKU-45768,Skin Radiance Collagen,2025-05-19,1,3585.77
HKT-12554,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-33279,Creatine Monohydrate,2025-06-25,1,3160.75
HKT-12555,direct,Q4-2023-All-Brands,,HKU-41256,BCAA Pro,2025-04-30,1,1752.54
HKT-12556,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-32839,Biozyme Whey,2025-04-26,1,687.42
HKT-12557,organic_search,Q4-2023-All-Brands,,HKU-19469,Multivitamin,2025-06-21,1,1510.83
HKT-12558,organic_search,Q4-2023-All-Brands,,HKU-30338,Multivitamin,2025-05-29,1,2531.72
HKT-12559,organic_search,Q4-2023-All-Brands,,HKU-44870,Fish Oil,2025-04-26,1,2659.52
HKT-12560,organic_search,Q4-2023-All-Brands,,HKU-28522,BCAA Pro,2025-07-01,1,3931.36
HKT-12561,organic_search,Q4-2023-All-Brands,,HKU-39940,Fish Oil,2025-04-26,1,1406.51
HKT-12562,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-44514,Fish Oil,2025-05-09,1,3037.67
HKT-12563,influencer_campaign,Q4-2023-All-Brands,HKI-1013,HKU-15351,Creatine Monohydrate,2025-05-17,1,3813.01
HKT-12564,influencer_campaign,Q4-2023-All-Brands,HKI-1034,HKU-37183,SuperMilk for Kids,2025-06-10,1,1952.02
HKT-12565,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-38020,Active Teen Whey,2025-04-26,1,3032.38
HKT-12566,organic_search,Q4-2023-All-Brands,,HKU-29948,Multivitamin,2025-06-13,1,1005.82
HKT-12567,influencer_campaign,Q4-2023-All-Brands,HKI-1050,HKU-45274,Biozyme Whey,2025-05-31,1,1284.37
HKT-12568,organic_search,Q4-2023-All-Brands,,HKU-40583,Active Teen Whey,2025-05-14,1,3851.57
HKT-12569,organic_search,Q4-2023-All-Brands,,HKU-37623,Fish Oil,2025-06-19,1,2855.43
HKT-12570,influencer_campaign,Q4-2023-All-Brands,HKI-1007,HKU-22926,BCAA Pro,2025-04-26,1,3589.28
HKT-12571,organic_search,Q4-2023-All-Brands,,HKU-22542,Skin Radiance Collagen,2025-06-07,1,2190.8
HKT-12572,organic_search,Q4-2023-All-Brands,,HKU-28427,Biozyme Whey,2025-07-09,1,2094.67
HKT-12573,influencer_campaign,Q4-2023-All-Brands,HKI-1008,HKU-27164,Fish Oil,2025-07-12,1,1314.42
HKT-12574,organic_search,Q4-2023-All-Brands,,HKU-34476,SuperMilk for Kids,2025-07-03,1,2150.09
HKT-12575,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-26523,Fish Oil,2025-05-30,1,3871.22
HKT-12576,direct,Q4-2023-All-Brands,,HKU-48928,Biozyme Whey,2025-05-17,1,2101.61
HKT-12577,organic_search,Q4-2023-All-Brands,,HKU-44925,Active Teen Whey,2025-06-26,1,814.24
HKT-12578,direct,Q4-2023-All-Brands,,HKU-35408,BCAA Pro,2025-06-24,1,1869.49
HKT-12579,influencer_campaign,Q4-2023-All-Brands,HKI-1050,HKU-42261,Creatine Monohydrate,2025-06-02,1,3575.32
HKT-12580,influencer_campaign,Q4-2023-All-Brands,HKI-1042,HKU-21030,Active Teen Whey,2025-07-11,1,1982.66
HKT-12581,organic_search,Q4-2023-All-Brands,,HKU-40125,Multivitamin,2025-06-23,1,1122.53
HKT-12582,influencer_campaign,Q4-2023-All-Brands,HKI-1004,HKU-18659,BCAA Pro,2025-04-28,1,656.44
HKT-12583,organic_search,Q4-2023-All-Brands,,HKU-33237,Fish Oil,2025-06-25,1,3529.56
HKT-12584,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-11973,Biozyme Whey,2025-06-22,1,2904.33
HKT-12585,direct,Q4-2023-All-Brands,,HKU-18203,Fish Oil,2025-06-05,1,1500.76
HKT-12586,organic_search,Q4-2023-All-Brands,,HKU-30706,BCAA Pro,2025-04-26,1,824.83
HKT-12587,organic_search,Q4-2023-All-Brands,,HKU-32771,SuperMilk for Kids,2025-04-22,1,1550.08
HKT-12588,organic_search,Q4-2023-All-Brands,,HKU-47855,SuperMilk for Kids,2025-07-19,1,1461.06
HKT-12589,organic_search,Q4-2023-All-Brands,,HKU-40329,Fish Oil,2025-04-28,1,1147.34
HKT-12590,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-38677,Active Teen Whey,2025-07-08,1,1506.07
HKT-12591,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-46359,SuperMilk for Kids,2025-06-07,1,1151.84
HKT-12592,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-10726,Active Teen Whey,2025-05-11,1,917.4
HKT-12593,organic_search,Q4-2023-All-Brands,,HKU-24149,BCAA Pro,2025-06-28,1,2440.15
HKT-12594,organic_search,Q4-2023-All-Brands,,HKU-31776,Biozyme Whey,2025-06-10,1,568.18
HKT-12595,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-47174,Creatine Monohydrate,2025-06-02,1,1395.86
HKT-12596,organic_search,Q4-2023-All-Brands,,HKU-10139,BCAA Pro,2025-06-01,1,866.96
HKT-12597,organic_search,Q4-2023-All-Brands,,HKU-16324,Biozyme Whey,2025-05-24,1,2946.92
HKT-12598,organic_search,Q4-2023-All-Brands,,HKU-10579,Skin Radiance Collagen,2025-06-08,1,837.04
HKT-12599,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-31755,SuperMilk for Kids,2025-05-08,1,801.9
HKT-12600,organic_search,Q4-2023-All-Brands,,HKU-43214,Fish Oil,2025-05-20,1,2937.9
HKT-12601,organic_search,Q4-2023-All-Brands,,HKU-41964,SuperMilk for Kids,2025-06-16,1,2714.1
HKT-12602,organic_search,Q4-2023-All-Brands,,HKU-13152,Skin Radiance Collagen,2025-07-15,1,2926.32
HKT-12603,organic_search,Q4-2023-All-Brands,,HKU-47682,Creatine Monohydrate,2025-07-18,1,2709.67
HKT-12604,organic_search,Q4-2023-All-Brands,,HKU-13716,Biozyme Whey,2025-06-22,1,3563.92
HKT-12605,organic_search,Q4-2023-All-Brands,,HKU-41895,Active Teen Whey,2025-04-26,1,3159.93
HKT-12606,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-48715,Fish Oil,2025-05-06,1,2894.65
HKT-12607,organic_search,Q4-2023-All-Brands,,HKU-45086,SuperMilk for Kids,2025-04-23,1,3798.11
HKT-12608,organic_search,Q4-2023-All-Brands,,HKU-45952,Creatine Monohydrate,2025-06-13,1,1233.44
HKT-12609,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-47913,Multivitamin,2025-05-30,1,2525.74
HKT-12610,organic_search,Q4-2023-All-Brands,,HKU-46407,Active Teen Whey,2025-05-10,1,1508.12
HKT-12611,organic_search,Q4-2023-All-Brands,,HKU-19254,BCAA Pro,2025-05-11,1,2821.95
HKT-12612,organic_search,Q4-2023-All-Brands,,HKU-46931,Skin Radiance Collagen,2025-06-27,1,3362.61
HKT-12613,organic_search,Q4-2023-All-Brands,,HKU-35982,Creatine Monohydrate,2025-05-31,1,3065.94
HKT-12614,organic_search,Q4-2023-All-Brands,,HKU-37733,BCAA Pro,2025-05-24,1,1370.44
HKT-12615,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-30239,Multivitamin,2025-06-28,1,1167.71
HKT-12616,influencer_campaign,Q4-2023-All-Brands,HKI-1031,HKU-40053,Fish Oil,2025-05-19,1,572.37
HKT-12617,organic_search,Q4-2023-All-Brands,,HKU-24279,Biozyme Whey,2025-06-10,1,2165.57
HKT-12618,organic_search,Q4-2023-All-Brands,,HKU-12808,BCAA Pro,2025-06-13,1,846.51
HKT-12619,direct,Q4-2023-All-Brands,,HKU-21491,SuperMilk for Kids,2025-04-29,1,2044.99
HKT-12620,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-47147,SuperMilk for Kids,2025-05-26,1,1424.51
HKT-12621,organic_search,Q4-2023-All-Brands,,HKU-39370,Active Teen Whey,2025-05-20,1,3920.15
HKT-12622,organic_search,Q4-2023-All-Brands,,HKU-17549,Multivitamin,2025-05-26,1,3857.72
HKT-12623,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-10684,BCAA Pro,2025-06-26,1,909.63
HKT-12624,organic_search,Q4-2023-All-Brands,,HKU-25952,Biozyme Whey,2025-05-29,1,770.9
HKT-12625,direct,Q4-2023-All-Brands,,HKU-15972,Active Teen Whey,2025-06-05,1,1660.83
HKT-12626,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-38058,Multivitamin,2025-06-23,1,3807.54
HKT-12627,influencer_campaign,Q4-2023-All-Brands,HKI-1025,HKU-20793,Skin Radiance Collagen,2025-05-10,1,2125.02
HKT-12628,influencer_campaign,Q4-2023-All-Brands,HKI-1048,HKU-12727,Creatine Monohydrate,2025-05-02,1,2026.9
HKT-12629,organic_search,Q4-2023-All-Brands,,HKU-35396,Skin Radiance Collagen,2025-05-10,1,906.94
HKT-12630,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-41548,Biozyme Whey,2025-04-22,1,1526.02
HKT-12631,organic_search,Q4-2023-All-Brands,,HKU-18943,SuperMilk for Kids,2025-05-19,1,2160.58
HKT-12632,organic_search,Q4-2023-All-Brands,,HKU-22980,Fish Oil,2025-05-06,1,1915.94
HKT-12633,organic_search,Q4-2023-All-Brands,,HKU-31422,Active Teen Whey,2025-06-27,1,3247.03
HKT-12634,influencer_campaign,Q4-2023-All-Brands,HKI-1034,HKU-11899,BCAA Pro,2025-06-02,1,1589.84
HKT-12635,organic_search,Q4-2023-All-Brands,,HKU-25586,Multivitamin,2025-06-15,1,1370.08
HKT-12636,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-21117,SuperMilk for Kids,2025-06-11,1,3438.35
HKT-12637,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-42849,Active Teen Whey,2025-06-13,1,2423.52
HKT-12638,organic_search,Q4-2023-All-Brands,,HKU-36726,SuperMilk for Kids,2025-06-29,1,2129.06
HKT-12639,organic_search,Q4-2023-All-Brands,,HKU-35875,SuperMilk for Kids,2025-06-13,1,3189.66
HKT-12640,organic_search,Q4-2023-All-Brands,,HKU-16420,BCAA Pro,2025-06-11,1,1175.09
HKT-12641,organic_search,Q4-2023-All-Brands,,HKU-10095,Creatine Monohydrate,2025-07-10,1,3254.34
HKT-12642,organic_search,Q4-2023-All-Brands,,HKU-28052,SuperMilk for Kids,2025-05-19,1,3977.52
HKT-12643,organic_search,Q4-2023-All-Brands,,HKU-30086,Creatine Monohydrate,2025-07-15,1,658.07
HKT-12644,organic_search,Q4-2023-All-Brands,,HKU-33040,SuperMilk for Kids,2025-07-01,1,2198.63
HKT-12645,organic_search,Q4-2023-All-Brands,,HKU-37193,Skin Radiance Collagen,2025-06-05,1,3902.99
HKT-12646,direct,Q4-2023-All-Brands,,HKU-34673,Creatine Monohydrate,2025-05-14,1,861.44
HKT-12647,influencer_campaign,Q4-2023-All-Brands,HKI-1004,HKU-21343,Skin Radiance Collagen,2025-05-22,1,1579.85
HKT-12648,organic_search,Q4-2023-All-Brands,,HKU-31964,Creatine Monohydrate,2025-05-06,1,1398.33
HKT-12649,influencer_campaign,Q4-2023-All-Brands,HKI-1023,HKU-24867,Active Teen Whey,2025-07-13,1,2133.18
HKT-12650,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-23124,BCAA Pro,2025-07-16,1,1925.25
HKT-12651,organic_search,Q4-2023-All-Brands,,HKU-31369,Active Teen Whey,2025-05-30,1,1716.39
HKT-12652,organic_search,Q4-2023-All-Brands,,HKU-39190,Multivitamin,2025-06-30,1,1255.86
HKT-12653,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-21452,Creatine Monohydrate,2025-05-14,1,553.24
HKT-12654,organic_search,Q4-2023-All-Brands,,HKU-19316,BCAA Pro,2025-06-01,1,3375.25
HKT-12655,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-44647,SuperMilk for Kids,2025-05-21,1,1596.27
HKT-12656,organic_search,Q4-2023-All-Brands,,HKU-27396,Creatine Monohydrate,2025-04-30,1,2075.24
HKT-12657,organic_search,Q4-2023-All-Brands,,HKU-18079,Fish Oil,2025-06-09,1,1677.3
HKT-12658,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-22541,BCAA Pro,2025-05-22,1,2541.37
HKT-12659,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-17915,BCAA Pro,2025-06-29,1,1814.75
HKT-12660,organic_search,Q4-2023-All-Brands,,HKU-20836,Active Teen Whey,2025-06-15,1,3546.2
HKT-12661,organic_search,Q4-2023-All-Brands,,HKU-19614,BCAA Pro,2025-06-03,1,2619.34
HKT-12662,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-34579,SuperMilk for Kids,2025-07-08,1,1357.25
HKT-12663,organic_search,Q4-2023-All-Brands,,HKU-36877,Fish Oil,2025-05-13,1,648.97
HKT-12664,organic_search,Q4-2023-All-Brands,,HKU-29999,Creatine Monohydrate,2025-07-14,1,1154.48
HKT-12665,organic_search,Q4-2023-All-Brands,,HKU-22730,Skin Radiance Collagen,2025-04-23,1,2891.78
HKT-12666,direct,Q4-2023-All-Brands,,HKU-43593,Biozyme Whey,2025-05-04,1,3787.32
HKT-12667,organic_search,Q4-2023-All-Brands,,HKU-44942,Multivitamin,2025-07-07,1,2763.95
HKT-12668,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-25258,Creatine Monohydrate,2025-07-09,1,1046.69
HKT-12669,organic_search,Q4-2023-All-Brands,,HKU-28487,Active Teen Whey,2025-07-12,1,1143.32
HKT-12670,organic_search,Q4-2023-All-Brands,,HKU-31534,Biozyme Whey,2025-07-18,1,2646.79
HKT-12671,organic_search,Q4-2023-All-Brands,,HKU-17533,SuperMilk for Kids,2025-05-21,1,1982.86
HKT-12672,organic_search,Q4-2023-All-Brands,,HKU-25946,Skin Radiance Collagen,2025-07-01,1,3802.73
HKT-12673,organic_search,Q4-2023-All-Brands,,HKU-29847,Creatine Monohydrate,2025-05-12,1,2104.03
